,date,adType,category,placement,keywords,body,ageMean,clickPerDollar
3981,3/26/2013,Link Post,Department,desktopfeed,#Gap (clothing retailer),"Click """"Like"""" to see what's new in our stores for Spring!!",27,52.6989789
3982,3/26/2013,Link Post,Department,desktopfeed,#Gap (clothing retailer),"Click """"Like"""" to see what's new in our stores for Spring!!",27,44.29776127
3983,3/26/2013,Link Post,Retailer,desktopfeed,#Gap (clothing retailer),"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,45.9016845
3984,3/26/2013,Link Post,Department,mobile,#Urban Outfitters,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,43.89090884
3985,3/26/2013,Link Post,Department,mobile,#Urban Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,53.18308427
3986,3/26/2013,Link Post,Department,mobile,#Fashion,"Click """"Like"""" to see what's new in our stores for Spring!!",52,78.37262272
3987,3/26/2013,Link Post,Retailer,mobile,#Dillard's,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,34.0151557
3988,3/26/2013,Link Post,General,mobile,#Dillard's,"Click """"Like"""" to become a fan of Retail Store X!",27,59.26214957
3989,3/26/2013,Link Post,Retailer,desktopfeed,#Fashion,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,33.22607203
3990,3/26/2013,Link Post,eCom,desktopfeed,#Fashion,Check out a sneak peak of what's new in our stores!,34.5,37.9446867
3991,3/26/2013,Link Post,High End,desktopfeed,#Fashion,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,12.82675159
3992,3/26/2013,Link Post,High End,mobile,#American Eagle Outfitters,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,44.31298388
3993,3/26/2013,Link Post,Retailer,mobile,#American Eagle Outfitters,Check out a sneak peak of what's new in our stores!,34.5,82.19838603
3994,3/26/2013,Link Post,High End,mobile,#Urban Outfitters,Check out a sneak peak of what's new in our stores!,27,19.51119219
3995,3/26/2013,Link Post,High End,desktopfeed,#Urban Outfitters,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,31.15691504
3996,3/26/2013,Link Post,eCom,mobile,#Urban Outfitters,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,105.6882655
3997,3/26/2013,Link Post,Retailer,desktopfeed,#Zappos.com,Check out a sneak peak of what's new in our stores!,27,23.59940303
3998,3/26/2013,Link Post,eCom,mobile,#Zappos.com,"Click """"Like"""" to become a fan of Retail Store X!",27,96.26210752
3999,3/26/2013,Link Post,Cosmetics,desktopfeed,#Dillard's,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,86.3012867
4000,3/26/2013,Link Post,Cosmetics,desktopfeed,#Dillard's,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,52.34427947
4001,3/26/2013,Link Post,Cosmetics,mobile,#Dillard's,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,89.04488174
4002,3/26/2013,Link Post,Cosmetics,mobile,#Gap (clothing retailer),"Click """"Like"""" to become a fan of Retail Store X!",27,88.06370535
4003,3/26/2013,Link Post,Cosmetics,desktopfeed,#Gap (clothing retailer),"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,53.04655665
4004,3/26/2013,Link Post,High End,mobile,#Nordstrom,Check out a sneak peak of what's new in our stores!,52,52.02446665
4005,3/26/2013,Link Post,High End,mobile,#Macy's,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,107.3296323
4006,3/26/2013,Link Post,General,mobile,#Macy's,Check out a sneak peak of what's new in our stores!,52,71.7229074
4007,3/26/2013,Link Post,Cosmetics,desktopfeed,#American Eagle Outfitters,"Click """"Like"""" to become a fan of Retail Store X!",44.5,69.88205399
4008,3/26/2013,Link Post,High End,desktopfeed,#American Eagle Outfitters,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,56.04775954
4009,3/26/2013,Link Post,Retailer,mobile,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,62.32021527
4010,3/26/2013,Link Post,Department,mobile,#Kohl's,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,42.91742487
4011,3/26/2013,Link Post,Retailer,desktopfeed,#Dillard's,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,59.22153604
4012,3/26/2013,Link Post,Department,desktopfeed,#Dillard's,"Click """"Like"""" to become a fan of Retail Store X!",34.5,63.3555401
4013,3/26/2013,Link Post,Department,mobile,#Anthropologie,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,60.8508681
4014,3/26/2013,Link Post,Department,mobile,#Anthropologie,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,47.92939822
4015,3/26/2013,Link Post,Retailer,desktopfeed,#Zappos.com,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,81.87198553
4016,3/26/2013,Link Post,Retailer,desktopfeed,#Zappos.com,"Click """"Like"""" to become a fan of Retail Store X!",44.5,60.94071657
4017,3/26/2013,Link Post,General,desktopfeed,#Zappos.com,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,43.53750668
4018,3/26/2013,Link Post,Retailer,desktopfeed,#Sears,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,80.7186424
4019,3/26/2013,Link Post,eCom,desktopfeed,#Sears,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,52.98574928
4020,3/26/2013,Link Post,High End,desktopfeed,#Sears,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,12.75300149
4021,3/26/2013,Link Post,High End,mobile,#Fashion,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,107.3754925
4022,3/26/2013,Link Post,Retailer,desktopfeed,#Fashion,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,40.12824544
4023,3/26/2013,Link Post,High End,mobile,#Fashion,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,29.05541317
4024,3/26/2013,Link Post,High End,mobile,#Shopping,"Click """"Like"""" to see what's new in our stores for Spring!!",52,108.2712702
4025,3/26/2013,Link Post,eCom,mobile,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,99.81961817
4026,3/26/2013,Link Post,Retailer,mobile,#Dillard's,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,40.19376581
4027,3/26/2013,Link Post,eCom,mobile,#Banana Republic (clothing retailer),"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,68.18708577
4028,3/26/2013,Link Post,Cosmetics,desktopfeed,#Banana Republic (clothing retailer),"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,58.66974504
4029,3/26/2013,Link Post,Cosmetics,desktopfeed,#Banana Republic (clothing retailer),Check out a sneak peak of what's new in our stores!,44.5,16.26659885
4030,3/26/2013,Link Post,Cosmetics,mobile,#Nordstrom,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,40.04406467
4031,3/26/2013,Link Post,Cosmetics,mobile,#Nordstrom,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,39.883371
4032,3/26/2013,Link Post,Cosmetics,mobile,#Nordstrom,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,57.91299471
4033,3/26/2013,Link Post,High End,desktopfeed,#Sears,"Click """"Like"""" to become a fan of Retail Store X!",44.5,57.72369184
4034,3/26/2013,Link Post,High End,desktopfeed,#Sears,"Click """"Like"""" to become a fan of Retail Store X!",44.5,59.76728586
4035,3/26/2013,Link Post,General,desktopfeed,#Sears,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,49.59313338
4036,3/26/2013,Link Post,Cosmetics,mobile,#Dillard's,Check out a sneak peak of what's new in our stores!,52,43.87107154
4037,3/26/2013,Link Post,High End,mobile,#Dillard's,"Click """"Like"""" to see what's new in our stores for Spring!!",52,94.0260402
4038,3/26/2013,Link Post,Retailer,desktopfeed,#Bebe stores,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,49.95089774
4039,3/26/2013,Link Post,Department,desktopfeed,#Bebe stores,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,71.96770339
4040,3/26/2013,Link Post,Department,desktopfeed,#Bebe stores,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,60.33380848
4041,3/26/2013,Link Post,Department,mobile,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,50.71531783
4042,3/26/2013,Link Post,Retailer,mobile,#Old Navy,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,115.078643
4043,3/26/2013,Link Post,Department,desktopfeed,#Bebe stores,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,65.66440617
4044,3/26/2013,Link Post,Department,desktopfeed,#Bebe stores,Check out a sneak peak of what's new in our stores!,44.5,20.91011479
4045,3/26/2013,Link Post,Retailer,mobile,#Zappos.com,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,39.9294771
4046,3/26/2013,Link Post,Retailer,mobile,#Zappos.com,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,36.41262844
4047,3/26/2013,Link Post,General,mobile,#Zappos.com,"Click """"Like"""" to see what's new in our stores for Spring!!",27,71.31189883
4048,3/26/2013,Link Post,Retailer,desktopfeed,#Macy's,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,53.35391885
4049,3/26/2013,Link Post,eCom,desktopfeed,#Macy's,Check out a sneak peak of what's new in our stores!,44.5,22.39507417
4050,3/26/2013,Link Post,High End,mobile,#Nordstrom,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,47.81949858
4051,3/26/2013,Link Post,High End,desktopfeed,#Nordstrom,"Click """"Like"""" to become a fan of Retail Store X!",34.5,48.51186221
4052,3/26/2013,Link Post,Retailer,mobile,#Fashion,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,51.73476443
4053,3/26/2013,Link Post,High End,mobile,#Fashion,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,32.42637331
4054,3/26/2013,Link Post,High End,mobile,#Fashion,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,33.40505528
4055,3/26/2013,Link Post,eCom,desktopfeed,#Bebe stores,"Click """"Like"""" to become a fan of Retail Store X!",27,69.24044206
4056,3/26/2013,Link Post,Retailer,desktopfeed,#Bebe stores,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,42.4540018
4057,3/26/2013,Link Post,eCom,desktopfeed,#Bebe stores,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,33.45488499
4058,3/26/2013,Link Post,Cosmetics,desktopfeed,#Old Navy,Check out a sneak peak of what's new in our stores!,44.5,23.09109105
4059,3/26/2013,Link Post,Cosmetics,desktopfeed,#Old Navy,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,50.74791716
4060,3/26/2013,Link Post,Cosmetics,desktopfeed,#Urban Outfitters,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,56.33742756
4061,3/26/2013,Link Post,Cosmetics,mobile,#Urban Outfitters,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,52.47859202
4062,3/26/2013,Link Post,Cosmetics,desktopfeed,#Urban Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,32.51418498
4063,3/26/2013,Link Post,High End,desktopfeed,#Ann Taylor (clothing retailer),"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,41.08358034
4064,3/26/2013,Link Post,General,desktopfeed,#Ann Taylor (clothing retailer),"Click """"Like"""" to see what's new in our stores for Spring!!",52,67.67362746
4065,3/26/2013,Link Post,Cosmetics,mobile,#Dillard's,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,71.36533262
4066,3/26/2013,Link Post,High End,mobile,#Dillard's,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,29.28018259
4067,3/26/2013,Link Post,Retailer,desktopfeed,#Anthropologie,"Click """"Like"""" to become a fan of Retail Store X!",44.5,60.90304245
4068,3/26/2013,Link Post,Department,mobile,#Anthropologie,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,51.27510206
4069,3/26/2013,Link Post,Department,mobile,#Anthropologie,Check out a sneak peak of what's new in our stores!,44.5,60.25691942
4070,3/26/2013,Link Post,Department,desktopfeed,#Old Navy,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,82.62905089
4071,3/26/2013,Link Post,Retailer,desktopfeed,#Old Navy,Check out a sneak peak of what's new in our stores!,27,41.37629507
4072,3/26/2013,Link Post,Department,desktopfeed,#Old Navy,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,6.875
4073,3/26/2013,Link Post,Department,desktopfeed,#Kmart,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,53.93337373
4074,3/26/2013,Link Post,Department,desktopfeed,#Kmart,Check out a sneak peak of what's new in our stores!,27,46.79208665
4075,3/26/2013,Link Post,Retailer,desktopfeed,#Kmart,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,55.90453965
4076,3/26/2013,Link Post,Retailer,desktopfeed,#Gap (clothing retailer),Check out a sneak peak of what's new in our stores!,52,52.94945474
4077,3/26/2013,Link Post,General,desktopfeed,#Gap (clothing retailer),Check out a sneak peak of what's new in our stores!,52,35.98846348
4078,3/26/2013,Link Post,Retailer,desktopfeed,#Burlington Coat Factory,"Click """"Like"""" to see what's new in our stores for Spring!!",52,75.8557902
4079,3/26/2013,Link Post,eCom,mobile,#Burlington Coat Factory,"Click """"Like"""" to see what's new in our stores for Spring!!",52,115.2069757
4080,3/26/2013,Link Post,High End,mobile,#Nordstrom,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,88.52808414
4081,3/26/2013,Link Post,Retailer,mobile,#Nordstrom,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,45.80443251
4082,3/26/2013,Link Post,High End,mobile,#Nordstrom,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,34.27377069
4083,3/26/2013,Link Post,High End,desktopfeed,#Nordstrom,"Click """"Like"""" to see what's new in our stores for Spring!!",52,75.41662882
4084,3/26/2013,Link Post,eCom,mobile,#Ann Taylor (clothing retailer),"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,49.88441243
4085,3/26/2013,Link Post,Retailer,mobile,#Ann Taylor (clothing retailer),"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,100.0985641
4086,3/26/2013,Link Post,eCom,desktopfeed,#Burlington Coat Factory,Check out a sneak peak of what's new in our stores!,27,38.63193119
4087,3/26/2013,Link Post,Cosmetics,desktopfeed,#Burlington Coat Factory,"Click """"Like"""" to become a fan of Retail Store X!",27,75.93454144
4088,3/26/2013,Link Post,Cosmetics,desktopfeed,#Burlington Coat Factory,Check out a sneak peak of what's new in our stores!,27,28.46923016
4089,3/26/2013,Link Post,Cosmetics,desktopfeed,#Fashion,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,6.875
4090,3/26/2013,Link Post,Cosmetics,desktopfeed,#Fashion,"Click """"Like"""" to see what's new in our stores for Spring!!",27,60.81415022
4091,3/26/2013,Link Post,Cosmetics,desktopfeed,#Old Navy,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,38.52687445
4092,3/26/2013,Link Post,High End,desktopfeed,#Old Navy,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,64.69806961
4093,3/26/2013,Link Post,High End,desktopfeed,#Old Navy,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,68.99141377
4094,3/26/2013,Link Post,General,mobile,#Banana Republic (clothing retailer),"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,44.98597723
4095,3/26/2013,Link Post,Cosmetics,mobile,#Banana Republic (clothing retailer),"Click """"Like"""" to become a fan of Retail Store X!",44.5,107.0615183
4096,3/26/2013,Link Post,Retailer,desktopfeed,#Banana Republic (clothing retailer),"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,46.53773777
4097,3/26/2013,Link Post,Department,mobile,#Kate Spade,Check out a sneak peak of what's new in our stores!,27,44.82416601
